ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
rat,cat,goat,shark,turkey,butterfly,sheep,snake,spider,"['stim2', 'stim6', 'stim1', 'stim4', 'stim7', 'stim5', 'stim8', 'stim3']","['goat', 'sheep', 'cat', 'turkey', 'snake', 'butterfly', 'spider', 'shark']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
fox,sheep,hog,spider,snail,mouse,elephant,cat,ant,"['stim1', 'stim2', 'stim7', 'stim5', 'stim6', 'stim8', 'stim4', 'stim3']","['sheep', 'hog', 'cat', 'mouse', 'elephant', 'ant', 'snail', 'spider']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
bluebird,butterfly,sparrow,mouse,sheep,goat,turkey,crocodile,goldfish,"['stim2', 'stim6', 'stim3', 'stim5', 'stim4', 'stim1', 'stim8', 'stim7']","['sparrow', 'turkey', 'mouse', 'goat', 'sheep', 'butterfly', 'goldfish', 'crocodile']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
butterfly,monkey,dolphin,sparrow,giraffe,snake,horse,cat,whale,"['stim3', 'stim5', 'stim7', 'stim4', 'stim6', 'stim1', 'stim2', 'stim8']","['sparrow', 'snake', 'cat', 'giraffe', 'horse', 'monkey', 'dolphin', 'whale']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
tiger,owl,butterfly,turkey,spider,duck,bear,frog,bluebird,"['stim6', 'stim3', 'stim1', 'stim5', 'stim7', 'stim8', 'stim4', 'stim2']","['bear', 'turkey', 'owl', 'duck', 'frog', 'bluebird', 'spider', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
monkey,dolphin,ant,crocodile,duck,turtle,bat,dog,horse,"['stim7', 'stim8', 'stim1', 'stim6', 'stim3', 'stim4', 'stim5', 'stim2']","['dog', 'horse', 'dolphin', 'bat', 'crocodile', 'duck', 'turtle', 'ant']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
whale,hog,owl,shark,turtle,dog,turkey,spider,mouse,"['stim3', 'stim5', 'stim8', 'stim1', 'stim4', 'stim6', 'stim2', 'stim7']","['shark', 'dog', 'mouse', 'hog', 'turtle', 'turkey', 'owl', 'spider']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
spider,monkey,duck,shark,butterfly,frog,rat,giraffe,ladybug,"['stim4', 'stim8', 'stim5', 'stim6', 'stim2', 'stim3', 'stim7', 'stim1']","['butterfly', 'ladybug', 'frog', 'rat', 'duck', 'shark', 'giraffe', 'monkey']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
spider,ant,duck,dog,giraffe,mouse,turtle,snail,tiger,"['stim1', 'stim7', 'stim5', 'stim6', 'stim2', 'stim3', 'stim8', 'stim4']","['ant', 'snail', 'mouse', 'turtle', 'duck', 'dog', 'tiger', 'giraffe']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
tiger,whale,dolphin,dog,fox,bat,crocodile,ant,sparrow,"['stim1', 'stim3', 'stim4', 'stim2', 'stim6', 'stim5', 'stim7', 'stim8']","['whale', 'dog', 'fox', 'dolphin', 'crocodile', 'bat', 'ant', 'sparrow']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
butterfly,pigeon,ant,goldfish,mouse,spider,dog,rat,bear,"['stim2', 'stim5', 'stim4', 'stim7', 'stim3', 'stim1', 'stim6', 'stim8']","['ant', 'spider', 'mouse', 'rat', 'goldfish', 'pigeon', 'dog', 'bear']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
giraffe,frog,dolphin,butterfly,rat,horse,bluebird,sparrow,fox,"['stim5', 'stim2', 'stim4', 'stim8', 'stim1', 'stim7', 'stim6', 'stim3']","['horse', 'dolphin', 'rat', 'fox', 'frog', 'sparrow', 'bluebird', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
dolphin,horse,monkey,whale,snake,sparrow,frog,cow,shark,"['stim3', 'stim8', 'stim1', 'stim7', 'stim2', 'stim6', 'stim4', 'stim5']","['whale', 'shark', 'horse', 'cow', 'monkey', 'frog', 'snake', 'sparrow']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
elephant,cat,turkey,tiger,butterfly,snail,bat,shark,monkey,"['stim3', 'stim8', 'stim1', 'stim6', 'stim2', 'stim7', 'stim5', 'stim4']","['tiger', 'monkey', 'cat', 'bat', 'turkey', 'shark', 'snail', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
dog,tiger,owl,pigeon,monkey,lizard,giraffe,cow,ladybug,"['stim7', 'stim6', 'stim4', 'stim1', 'stim2', 'stim3', 'stim5', 'stim8']","['cow', 'giraffe', 'monkey', 'tiger', 'owl', 'pigeon', 'lizard', 'ladybug']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
crocodile,butterfly,tiger,frog,sparrow,bear,duck,turkey,cow,"['stim3', 'stim2', 'stim5', 'stim8', 'stim7', 'stim6', 'stim4', 'stim1']","['frog', 'tiger', 'bear', 'cow', 'turkey', 'duck', 'sparrow', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
dolphin,bat,mouse,hog,giraffe,snail,ladybug,crocodile,rat,"['stim4', 'stim3', 'stim8', 'stim2', 'stim7', 'stim1', 'stim5', 'stim6']","['giraffe', 'hog', 'rat', 'mouse', 'crocodile', 'bat', 'snail', 'ladybug']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
eagle,bluebird,tiger,bat,fox,spider,rat,dolphin,owl,"['stim8', 'stim1', 'stim3', 'stim6', 'stim4', 'stim7', 'stim2', 'stim5']","['owl', 'bluebird', 'bat', 'rat', 'fox', 'dolphin', 'tiger', 'spider']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
spider,dolphin,snake,owl,goldfish,pigeon,sheep,turkey,horse,"['stim2', 'stim4', 'stim5', 'stim3', 'stim7', 'stim6', 'stim8', 'stim1']","['snake', 'goldfish', 'pigeon', 'owl', 'turkey', 'sheep', 'horse', 'dolphin']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
shark,turkey,goat,sparrow,cat,bear,whale,dog,monkey,"['stim6', 'stim5', 'stim8', 'stim7', 'stim1', 'stim4', 'stim2', 'stim3']","['whale', 'bear', 'monkey', 'dog', 'turkey', 'cat', 'goat', 'sparrow']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
fox,goat,bluebird,goldfish,pigeon,giraffe,tiger,bear,dolphin,"['stim1', 'stim7', 'stim6', 'stim5', 'stim8', 'stim4', 'stim2', 'stim3']","['goat', 'bear', 'tiger', 'giraffe', 'dolphin', 'pigeon', 'bluebird', 'goldfish']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
dolphin,pigeon,eagle,elephant,lizard,butterfly,monkey,owl,whale,"['stim8', 'stim3', 'stim6', 'stim4', 'stim7', 'stim2', 'stim1', 'stim5']","['whale', 'elephant', 'monkey', 'lizard', 'owl', 'eagle', 'pigeon', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
ant,spider,duck,horse,fox,goldfish,rat,butterfly,giraffe,"['stim1', 'stim7', 'stim5', 'stim6', 'stim2', 'stim4', 'stim8', 'stim3']","['spider', 'butterfly', 'goldfish', 'rat', 'duck', 'fox', 'giraffe', 'horse']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
shark,pigeon,owl,whale,rat,frog,spider,cat,sheep,"['stim3', 'stim5', 'stim6', 'stim4', 'stim7', 'stim8', 'stim2', 'stim1']","['whale', 'frog', 'spider', 'rat', 'cat', 'sheep', 'owl', 'pigeon']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
mouse,butterfly,goat,crocodile,lizard,snail,eagle,duck,cat,"['stim2', 'stim8', 'stim4', 'stim7', 'stim6', 'stim5', 'stim3', 'stim1']","['goat', 'cat', 'lizard', 'duck', 'eagle', 'snail', 'crocodile', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
turkey,ant,cat,shark,bluebird,giraffe,bat,turtle,pigeon,"['stim8', 'stim4', 'stim6', 'stim2', 'stim5', 'stim7', 'stim1', 'stim3']","['pigeon', 'bluebird', 'bat', 'cat', 'giraffe', 'turtle', 'ant', 'shark']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
monkey,lizard,whale,snail,hog,sparrow,ladybug,goat,bear,"['stim8', 'stim7', 'stim4', 'stim2', 'stim1', 'stim5', 'stim3', 'stim6']","['bear', 'goat', 'hog', 'whale', 'lizard', 'sparrow', 'snail', 'ladybug']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
cat,butterfly,dog,snail,hog,snake,dolphin,cow,sheep,"['stim2', 'stim8', 'stim7', 'stim4', 'stim6', 'stim5', 'stim3', 'stim1']","['dog', 'sheep', 'cow', 'hog', 'dolphin', 'snake', 'snail', 'butterfly']",S4,2,2021_Sep_24_1142,image_exp,3.2.4,59.91197565
